,date,name,code,dailyCases,cumulativeCases,dailyDeaths,cumulativeDeaths,newVaccinesGivenByPublishDate,cumVaccinesGivenByPublishDate,newPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate
478,2020-06-26,England,E92000001,175,159958,76.0,35722.0,,,,,,
479,2020-06-25,England,E92000001,261,159696,91.0,35646.0,,,,,,
480,2020-06-24,England,E92000001,107,159435,74.0,35555.0,,,,,,
481,2020-06-23,England,E92000001,210,159328,84.0,35481.0,,,,,,
482,2020-06-22,England,E92000001,178,159118,13.0,35397.0,,,,,,
483,2020-06-21,England,E92000001,215,158940,30.0,35384.0,,,,,,
484,2020-06-20,England,E92000001,324,158725,67.0,35354.0,,,,,,
485,2020-06-19,England,E92000001,323,158401,73.0,35287.0,,,,,,
486,2020-06-18,England,E92000001,281,158078,60.0,35214.0,,,,,,
487,2020-06-17,England,E92000001,252,157797,90.0,35154.0,,,,,,
488,2020-06-16,England,E92000001,252,157545,106.0,35064.0,,,,,,
489,2020-06-15,England,E92000001,219,157293,25.0,34958.0,,,,,,
490,2020-06-14,England,E92000001,292,157074,23.0,34933.0,,,,,,
491,2020-06-13,England,E92000001,372,156782,94.0,34910.0,,,,,,
492,2020-06-12,England,E92000001,392,156410,117.0,34816.0,,,,,,
493,2020-06-11,England,E92000001,304,156018,64.0,34699.0,,,,,,
494,2020-06-10,England,E92000001,63,155714,143.0,34635.0,,,,,,
495,2020-06-09,England,E92000001,651,155651,179.0,34492.0,,,,,,
496,2020-06-08,England,E92000001,92,155000,44.0,34313.0,,,,,,
497,2020-06-07,England,E92000001,228,154908,49.0,34269.0,,,,,,
498,2020-06-06,England,E92000001,422,154680,126.0,34220.0,,,,,,
499,2020-06-05,England,E92000001,451,154258,239.0,34094.0,,,,,,
500,2020-06-04,England,E92000001,431,153807,112.0,33855.0,,,,,,
501,2020-06-03,England,E92000001,462,153376,218.0,33743.0,,,,,,
502,2020-06-02,England,E92000001,444,152914,228.0,33525.0,,,,,,
503,2020-06-01,England,E92000001,294,152470,79.0,33297.0,,,,,,
504,2020-05-31,England,E92000001,320,152176,39.0,33218.0,,,,,,
505,2020-05-30,England,E92000001,715,151856,117.0,33179.0,,,,,,
506,2020-05-29,England,E92000001,560,151982,246.0,33062.0,,,,,,
507,2020-05-28,England,E92000001,519,151422,315.0,32816.0,,,,,,
508,2020-05-27,England,E92000001,609,150903,396.0,32501.0,,,,,,
509,2020-05-26,England,E92000001,492,150294,105.0,32105.0,,,,,,
510,2020-05-25,England,E92000001,494,149802,86.0,32000.0,,,,,,
511,2020-05-24,England,E92000001,584,149308,362.0,31914.0,,,,,,
512,2020-05-23,England,E92000001,979,148724,197.0,31552.0,,,,,,
513,2020-05-22,England,E92000001,1083,147745,257.0,31355.0,,,,,,
514,2020-05-21,England,E92000001,854,146662,220.0,31098.0,,,,,,
515,2020-05-20,England,E92000001,824,145808,259.0,30878.0,,,,,,
516,2020-05-19,England,E92000001,857,145376,447.0,30619.0,,,,,,
517,2020-05-18,England,E92000001,816,144519,134.0,30172.0,,,,,,
518,2020-05-17,England,E92000001,788,143703,43.0,30038.0,,,,,,
519,2020-05-16,England,E92000001,1136,142915,348.0,29995.0,,,,,,
520,2020-05-15,England,E92000001,1112,141779,280.0,29647.0,,,,,,
521,2020-05-14,England,E92000001,1189,140667,303.0,29367.0,,,,,,
522,2020-05-13,England,E92000001,1146,139478,362.0,29064.0,,,,,,
523,2020-05-12,England,E92000001,1067,138332,539.0,28702.0,,,,,,
524,2020-05-11,England,E92000001,891,137265,174.0,28163.0,,,,,,
525,2020-05-10,England,E92000001,1007,136374,190.0,27989.0,,,,,,
526,2020-05-09,England,E92000001,1349,135367,226.0,27799.0,,,,,,
527,2020-05-08,England,E92000001,1694,134018,498.0,27573.0,,,,,,
528,2020-05-07,England,E92000001,2133,132324,377.0,27075.0,,,,,,
529,2020-05-06,England,E92000001,1611,130191,529.0,26698.0,,,,,,
530,2020-05-05,England,E92000001,1842,128580,639.0,26169.0,,,,,,
531,2020-05-04,England,E92000001,1485,126738,247.0,25530.0,,,,,,
532,2020-05-03,England,E92000001,2019,125253,222.0,25283.0,,,,,,
533,2020-05-02,England,E92000001,2228,123234,485.0,25061.0,,,,,,
534,2020-05-01,England,E92000001,2501,121006,623.0,24576.0,,,,,,
535,2020-04-30,England,E92000001,2484,118343,543.0,23953.0,,,,,,
536,2020-04-29,England,E92000001,1403,115859,604.0,23410.0,,,,,,
537,2020-04-28,England,E92000001,1989,114456,862.0,22806.0,,,,,,
538,2020-04-27,England,E92000001,2264,112467,289.0,21944.0,,,,,,
539,2020-04-26,England,E92000001,2152,110203,327.0,21655.0,,,,,,
540,2020-04-25,England,E92000001,2826,108051,729.0,21328.0,,,,,,
541,2020-04-24,England,E92000001,3004,105225,821.0,20599.0,,,,,,
542,2020-04-23,England,E92000001,3084,102221,594.0,19778.0,,,,,,
543,2020-04-22,England,E92000001,3020,99137,725.0,19184.0,,,,,,
544,2020-04-21,England,E92000001,3087,96117,1116.0,18459.0,,,,,,
545,2020-04-20,England,E92000001,2401,93030,536.0,17343.0,,,,,,
546,2020-04-19,England,E92000001,3607,90629,380.0,16807.0,,,,,,
547,2020-04-18,England,E92000001,3548,87022,1004.0,16427.0,,,,,,
548,2020-04-17,England,E92000001,3985,83474,826.0,15423.0,,,,,,
549,2020-04-16,England,E92000001,3118,79489,906.0,14597.0,,,,,,
550,2020-04-15,England,E92000001,3188,76371,730.0,13691.0,,,,,,
551,2020-04-14,England,E92000001,3854,73183,1007.0,12961.0,,,,,,
552,2020-04-13,England,E92000001,2999,69329,694.0,11954.0,,,,,,
553,2020-04-12,England,E92000001,3672,66330,604.0,11260.0,,,,,,
554,2020-04-11,England,E92000001,3841,62658,745.0,10656.0,,,,,,
555,2020-04-10,England,E92000001,4263,58817,1035.0,9911.0,,,,,,
556,2020-04-09,England,E92000001,3798,54554,990.0,8876.0,,,,,,
557,2020-04-08,England,E92000001,4788,50756,922.0,7886.0,,,,,,
558,2020-04-07,England,E92000001,2978,45968,1009.0,6964.0,,,,,,
559,2020-04-06,England,E92000001,3176,42990,531.0,5955.0,,,,,,
560,2020-04-05,England,E92000001,5107,39814,578.0,5424.0,,,,,,
561,2020-04-04,England,E92000001,2910,34707,689.0,4846.0,,,,,,
562,2020-04-03,England,E92000001,3576,31797,654.0,4157.0,,,,,,
563,2020-04-02,England,E92000001,3583,28221,603.0,3503.0,,,,,,
564,2020-04-01,England,E92000001,3630,24638,613.0,2900.0,,,,,,
565,2020-03-31,England,E92000001,2414,21008,368.0,2287.0,,,,,,
566,2020-03-30,England,E92000001,2107,18594,353.0,1919.0,,,,,,
567,2020-03-29,England,E92000001,2060,16487,195.0,1566.0,,,,,,
568,2020-03-28,England,E92000001,2139,14427,279.0,1371.0,,,,,,
569,2020-03-27,England,E92000001,2506,12288,271.0,1092.0,,,,,,
570,2020-03-26,England,E92000001,1809,9782,169.0,821.0,,,,,,
571,2020-03-25,England,E92000001,1130,7973,178.0,652.0,,,,,,
572,2020-03-24,England,E92000001,1258,6843,143.0,474.0,,,,,,
573,2020-03-23,England,E92000001,793,5585,67.0,331.0,,,,,,
574,2020-03-22,England,E92000001,535,4792,24.0,264.0,,,,,,
575,2020-03-21,England,E92000001,873,4257,54.0,240.0,,,,,,
576,2020-03-20,England,E92000001,628,3384,32.0,186.0,,,,,,
577,2020-03-19,England,E92000001,574,2756,42.0,154.0,,,,,,
578,2020-03-18,England,E92000001,625,2182,33.0,112.0,,,,,,
579,2020-03-17,England,E92000001,361,1557,15.0,79.0,,,,,,
580,2020-03-16,England,E92000001,97,1196,22.0,64.0,,,,,,
581,2020-03-15,England,E92000001,253,1099,14.0,42.0,,,,,,
582,2020-03-14,England,E92000001,201,846,18.0,28.0,,,,,,
583,2020-03-13,England,E92000001,159,645,1.0,10.0,,,,,,
584,2020-03-12,England,E92000001,99,486,2.0,9.0,,,,,,
585,2020-03-11,England,E92000001,63,387,0.0,7.0,,,,,,
586,2020-03-10,England,E92000001,46,324,4.0,7.0,,,,,,
587,2020-03-09,England,E92000001,40,282,1.0,3.0,,,,,,
588,2020-03-08,England,E92000001,58,241,0.0,2.0,,,,,,
589,2020-03-07,England,E92000001,39,183,1.0,2.0,,,,,,
590,2020-03-06,England,E92000001,39,144,1.0,1.0,,,,,,
591,2020-03-05,England,E92000001,25,105,,,,,,,,
592,2020-03-04,England,E92000001,32,80,,,,,,,,
593,2020-03-03,England,E92000001,11,48,,,,,,,,
594,2020-03-02,England,E92000001,4,37,,,,,,,,
595,2020-03-01,England,E92000001,12,33,,,,,,,,
596,2020-02-29,England,E92000001,3,21,,,,,,,,
597,2020-02-28,England,E92000001,5,18,,,,,,,,
598,2020-02-27,England,E92000001,0,13,,,,,,,,
599,2020-02-26,England,E92000001,0,13,,,,,,,,
600,2020-02-25,England,E92000001,0,13,,,,,,,,
601,2020-02-24,England,E92000001,4,13,,,,,,,,
602,2020-02-23,England,E92000001,0,9,,,,,,,,
603,2020-02-22,England,E92000001,0,9,,,,,,,,
604,2020-02-21,England,E92000001,0,9,,,,,,,,
605,2020-02-20,England,E92000001,0,9,,,,,,,,
606,2020-02-19,England,E92000001,0,9,,,,,,,,
607,2020-02-18,England,E92000001,0,9,,,,,,,,
608,2020-02-17,England,E92000001,0,9,,,,,,,,
609,2020-02-16,England,E92000001,0,9,,,,,,,,
610,2020-02-15,England,E92000001,0,9,,,,,,,,
611,2020-02-14,England,E92000001,0,9,,,,,,,,
612,2020-02-13,England,E92000001,1,9,,,,,,,,
613,2020-02-12,England,E92000001,0,8,,,,,,,,
614,2020-02-11,England,E92000001,0,8,,,,,,,,
615,2020-02-10,England,E92000001,4,8,,,,,,,,
616,2020-02-09,England,E92000001,1,4,,,,,,,,
617,2020-02-08,England,E92000001,0,3,,,,,,,,
618,2020-02-07,England,E92000001,0,3,,,,,,,,
619,2020-02-06,England,E92000001,1,3,,,,,,,,
620,2020-02-05,England,E92000001,0,2,,,,,,,,
621,2020-02-04,England,E92000001,0,2,,,,,,,,
622,2020-02-03,England,E92000001,0,2,,,,,,,,
623,2020-02-02,England,E92000001,0,2,,,,,,,,
624,2020-02-01,England,E92000001,0,2,,,,,,,,
625,2020-01-31,England,E92000001,2,2,,,,,,,,
