,date,name,code,dailyCases,cumulativeCases,dailyDeaths,cumulativeDeaths,newVaccinesGivenByPublishDate,cumVaccinesGivenByPublishDate,newPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate
421,2020-07-01,Portsmouth,E06000044,166,,,,,,,,,
422,2020-06-30,Portsmouth,E06000044,0,,,,,,,,,
423,2020-06-29,Portsmouth,E06000044,0,,,,,,,,,
424,2020-06-28,Portsmouth,E06000044,0,,,,,,,,,
425,2020-06-27,Portsmouth,E06000044,0,,,,,,,,,
426,2020-06-26,Portsmouth,E06000044,0,,,,,,,,,
427,2020-06-25,Portsmouth,E06000044,0,,,,,,,,,
428,2020-06-24,Portsmouth,E06000044,0,,,,,,,,,
429,2020-06-23,Portsmouth,E06000044,1,,,,,,,,,
430,2020-06-22,Portsmouth,E06000044,0,,,,,,,,,
431,2020-06-21,Portsmouth,E06000044,0,,,,,,,,,
432,2020-06-20,Portsmouth,E06000044,0,,,,,,,,,
433,2020-06-19,Portsmouth,E06000044,0,,,,,,,,,
434,2020-06-18,Portsmouth,E06000044,0,,,,,,,,,
435,2020-06-17,Portsmouth,E06000044,0,,,,,,,,,
436,2020-06-16,Portsmouth,E06000044,0,,,,,,,,,
437,2020-06-15,Portsmouth,E06000044,0,,,,,,,,,
438,2020-06-14,Portsmouth,E06000044,0,,,,,,,,,
439,2020-06-13,Portsmouth,E06000044,0,,,,,,,,,
440,2020-06-12,Portsmouth,E06000044,0,,,,,,,,,
441,2020-06-11,Portsmouth,E06000044,1,,,,,,,,,
442,2020-06-10,Portsmouth,E06000044,1,,,,,,,,,
443,2020-06-09,Portsmouth,E06000044,1,,,,,,,,,
444,2020-06-08,Portsmouth,E06000044,0,,,,,,,,,
445,2020-06-07,Portsmouth,E06000044,1,,,,,,,,,
446,2020-06-06,Portsmouth,E06000044,0,,,,,,,,,
447,2020-06-05,Portsmouth,E06000044,0,,,,,,,,,
448,2020-06-04,Portsmouth,E06000044,0,,,,,,,,,
449,2020-06-03,Portsmouth,E06000044,0,,,,,,,,,
450,2020-06-02,Portsmouth,E06000044,0,,,,,,,,,
451,2020-06-01,Portsmouth,E06000044,1,,,,,,,,,
452,2020-05-31,Portsmouth,E06000044,0,,,,,,,,,
453,2020-05-30,Portsmouth,E06000044,1,,,,,,,,,
454,2020-05-29,Portsmouth,E06000044,1,,,,,,,,,
455,2020-05-28,Portsmouth,E06000044,0,,,,,,,,,
456,2020-05-27,Portsmouth,E06000044,1,,,,,,,,,
457,2020-05-26,Portsmouth,E06000044,0,,,,,,,,,
458,2020-05-25,Portsmouth,E06000044,1,,,,,,,,,
459,2020-05-24,Portsmouth,E06000044,0,,,,,,,,,
460,2020-05-23,Portsmouth,E06000044,1,,,,,,,,,
461,2020-05-22,Portsmouth,E06000044,1,,,,,,,,,
462,2020-05-21,Portsmouth,E06000044,0,,,,,,,,,
463,2020-05-20,Portsmouth,E06000044,1,,,,,,,,,
464,2020-05-19,Portsmouth,E06000044,0,,,,,,,,,
465,2020-05-18,Portsmouth,E06000044,0,,,,,,,,,
466,2020-05-17,Portsmouth,E06000044,1,,,,,,,,,
467,2020-05-16,Portsmouth,E06000044,0,,,,,,,,,
468,2020-05-15,Portsmouth,E06000044,1,,,,,,,,,
469,2020-05-14,Portsmouth,E06000044,0,,,,,,,,,
470,2020-05-13,Portsmouth,E06000044,0,,,,,,,,,
471,2020-05-12,Portsmouth,E06000044,2,,,,,,,,,
472,2020-05-11,Portsmouth,E06000044,0,,,,,,,,,
473,2020-05-10,Portsmouth,E06000044,0,,,,,,,,,
474,2020-05-09,Portsmouth,E06000044,1,,,,,,,,,
475,2020-05-08,Portsmouth,E06000044,8,,,,,,,,,
476,2020-05-07,Portsmouth,E06000044,2,,,,,,,,,
477,2020-05-06,Portsmouth,E06000044,1,,,,,,,,,
478,2020-05-05,Portsmouth,E06000044,2,,,,,,,,,
479,2020-05-04,Portsmouth,E06000044,2,,,,,,,,,
480,2020-05-03,Portsmouth,E06000044,6,,,,,,,,,
481,2020-05-02,Portsmouth,E06000044,1,,,,,,,,,
482,2020-05-01,Portsmouth,E06000044,1,,,,,,,,,
483,2020-04-30,Portsmouth,E06000044,3,,,,,,,,,
484,2020-04-29,Portsmouth,E06000044,6,,,,,,,,,
485,2020-04-28,Portsmouth,E06000044,5,,,,,,,,,
486,2020-04-27,Portsmouth,E06000044,2,,,,,,,,,
487,2020-04-26,Portsmouth,E06000044,8,,,,,,,,,
488,2020-04-25,Portsmouth,E06000044,11,,,,,,,,,
489,2020-04-24,Portsmouth,E06000044,11,,,,,,,,,
490,2020-04-23,Portsmouth,E06000044,0,,,,,,,,,
491,2020-04-22,Portsmouth,E06000044,1,,,,,,,,,
492,2020-04-21,Portsmouth,E06000044,1,,,,,,,,,
493,2020-04-20,Portsmouth,E06000044,4,,,,,,,,,
494,2020-04-19,Portsmouth,E06000044,10,,,,,,,,,
495,2020-04-18,Portsmouth,E06000044,5,,,,,,,,,
496,2020-04-17,Portsmouth,E06000044,17,,,,,,,,,
